name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,rarity,set,set_name,collector_number,power,toughness,loyalty,keywords
Freya Crescent,{R},1.0,Legendary Creature — Rat Knight,"Jump — During your turn, Freya Crescent has flying.
{T}: Add {R}. Spend this mana only to cast an Equipment spell or activate an equip ability.",R,R,uncommon,FIN,Final Fantasy,138,1,1,,Jump
Freya Crescent,{R},1.0,Legendary Creature — Rat Knight,"Jump — During your turn, Freya Crescent has flying.
{T}: Add {R}. Spend this mana only to cast an Equipment spell or activate an equip ability.",R,R,uncommon,FIN,Final Fantasy,460,1,1,,Jump
Friendly Ghost,{3}{W},4.0,Creature — Spirit,"Flying
When this creature enters, target creature gets +2/+4 until end of turn.",W,W,common,DSK,Duskmourn: House of Horror,12,2,4,,Flying
Friendly Teddy,{2},2.0,Artifact Creature — Bear Toy,"When this creature dies, each player draws a card.",,,common,DSK,Duskmourn: House of Horror,247,2,2,,
Frilled Cave-Wurm,{3}{U},4.0,Creature — Salamander Wurm,Descend 4 — This creature gets +2/+0 as long as there are four or more permanent cards in your graveyard.,U,U,common,LCI,The Lost Caverns of Ixalan,57,2,5,,Descend
Frilled Sparkshooter,{3}{R},4.0,Creature — Lizard Archer,"Menace, reach
This creature enters with a +1/+1 counter on it if an opponent lost life this turn.",R,R,common,BLB,Bloomburrow,136,3,3,,Reach;Menace
Frog Butler,{1}{G},2.0,Creature — Frog Spirit,"Deathtouch
{T}: Add one mana of any color.
{2}: This creature gains reach until end of turn.",G,G,common,TMT,Teenage Mutant Ninja Turtles,114,1,1,,Deathtouch
Frolicking Familiar // Blow Off Steam,{2}{U} // {R},3.0,Creature — Otter Wizard // Instant — Adventure,,U,"R,U",uncommon,WOE,Wilds of Eldraine,226,2,2,,Flying
Frontier Seeker,{1}{W},2.0,Creature — Human Scout,"When this creature enters, look at the top five cards of your library. You may reveal a Mount creature card or a Plains card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.",W,W,uncommon,OTJ,Outlaws of Thunder Junction,368,2,1,,
Frontier Seeker,{1}{W},2.0,Creature — Human Scout,"When this creature enters, look at the top five cards of your library. You may reveal a Mount creature card or a Plains card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.",W,W,uncommon,OTJ,Outlaws of Thunder Junction,13,2,1,,
Frontline War-Rager,{2}{R},3.0,Creature — Kavu Soldier,"At the beginning of your end step, if you control two or more tapped creatures, put a +1/+1 counter on this creature.",R,R,common,EOE,Edge of Eternities,134,2,3,,
Frostbridge Guard,{1}{W},2.0,Creature — Elemental Soldier,"{2}{W}, {T}: Tap target creature.",W,W,common,WOE,Wilds of Eldraine,14,2,2,,
Fugitive Codebreaker,{1}{R},2.0,Creature — Goblin Rogue,"Prowess, haste
Disguise {5}{R}. This cost is reduced by {1} for each instant and sorcery card in your graveyard. (You may cast this card face down for {3} as a 2/2 creature with ward {2}. Turn it face up any time for its disguise cost.)
When this creature is turned face up, discard your hand, then draw three cards.",R,R,rare,MKM,Murders at Karlov Manor,348,2,1,,Prowess;Haste;Disguise
Fugitive Codebreaker,{1}{R},2.0,Creature — Goblin Rogue,"Prowess, haste
Disguise {5}{R}. This cost is reduced by {1} for each instant and sorcery card in your graveyard. (You may cast this card face down for {3} as a 2/2 creature with ward {2}. Turn it face up any time for its disguise cost.)
When this creature is turned face up, discard your hand, then draw three cards.",R,R,rare,PMKM,Murders at Karlov Manor Promos,127s,2,1,,Prowess;Haste;Disguise
Fugitive Codebreaker,{1}{R},2.0,Creature — Goblin Rogue,"Prowess, haste
Disguise {5}{R}. This cost is reduced by {1} for each instant and sorcery card in your graveyard. (You may cast this card face down for {3} as a 2/2 creature with ward {2}. Turn it face up any time for its disguise cost.)
When this creature is turned face up, discard your hand, then draw three cards.",R,R,rare,PMKM,Murders at Karlov Manor Promos,127p,2,1,,Prowess;Haste;Disguise
Fugitive Codebreaker,{1}{R},2.0,Creature — Goblin Rogue,"Prowess, haste
Disguise {5}{R}. This cost is reduced by {1} for each instant and sorcery card in your graveyard. (You may cast this card face down for {3} as a 2/2 creature with ward {2}. Turn it face up any time for its disguise cost.)
When this creature is turned face up, discard your hand, then draw three cards.",R,R,rare,MKM,Murders at Karlov Manor,127,2,1,,Prowess;Haste;Disguise
Fugitive Droid,{U},1.0,Artifact Creature — Robot Scientist,"This creature can't be blocked if an artifact entered the battlefield under your control this turn.
{U}, Sacrifice this creature: Counter target spell that targets an artifact or creature you control.",U,U,uncommon,TMT,Teenage Mutant Ninja Turtles,40,1,1,,
Fungal Colossus,{6}{G},7.0,Creature — Fungus Beast,"This spell costs {X} less to cast, where X is the number of differently named lands you control.",G,G,common,EOE,Edge of Eternities,184,5,5,,
Furious Forebear,{1}{W},2.0,Creature — Spirit Warrior,"Whenever a creature you control dies while this card is in your graveyard, you may pay {1}{W}. If you do, return this card from your graveyard to your hand.",W,W,uncommon,TDM,Tarkir: Dragonstorm,13,3,1,,
Furtive Courier,{2}{U},3.0,Creature — Merfolk Advisor,"This creature can't be blocked as long as you've sacrificed an artifact this turn.
Whenever this creature attacks, draw a card, then discard a card.",U,U,uncommon,MKM,Murders at Karlov Manor,59,3,2,,
"Fynn, the Fangbearer",{1}{G},2.0,Legendary Creature — Human Warrior,"Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
Whenever a creature you control with deathtouch deals combat damage to a player, that player gets two poison counters. (A player with ten or more poison counters loses the game.)",G,G,rare,SLD,Secret Lair Drop,1449,1,3,,Deathtouch
"Fynn, the Fangbearer",{1}{G},2.0,Legendary Creature — Human Warrior,"Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
Whenever a creature you control with deathtouch deals combat damage to a player, that player gets two poison counters. (A player with ten or more poison counters loses the game.)",G,G,uncommon,PLST,The List,KHM-170,1,3,,Deathtouch
"Fynn, the Fangbearer",{1}{G},2.0,Legendary Creature — Human Warrior,"Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
Whenever a creature you control with deathtouch deals combat damage to a player, that player gets two poison counters. (A player with ten or more poison counters loses the game.)",G,G,uncommon,KHM,Kaldheim,316,1,3,,Deathtouch
"Fynn, the Fangbearer",{1}{G},2.0,Legendary Creature — Human Warrior,"Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
Whenever a creature you control with deathtouch deals combat damage to a player, that player gets two poison counters. (A player with ten or more poison counters loses the game.)",G,G,uncommon,MUL,Multiverse Legends,156z,1,3,,Deathtouch
"Fynn, the Fangbearer",{1}{G},2.0,Legendary Creature — Human Warrior,"Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
Whenever a creature you control with deathtouch deals combat damage to a player, that player gets two poison counters. (A player with ten or more poison counters loses the game.)",G,G,uncommon,MUL,Multiverse Legends,91,1,3,,Deathtouch
"Fynn, the Fangbearer",{1}{G},2.0,Legendary Creature — Human Warrior,"Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
Whenever a creature you control with deathtouch deals combat damage to a player, that player gets two poison counters. (A player with ten or more poison counters loses the game.)",G,G,uncommon,FDN,Foundations,637,1,3,,Deathtouch
"Fynn, the Fangbearer",{1}{G},2.0,Legendary Creature — Human Warrior,"Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
Whenever a creature you control with deathtouch deals combat damage to a player, that player gets two poison counters. (A player with ten or more poison counters loses the game.)",G,G,uncommon,KHM,Kaldheim,170,1,3,,Deathtouch
"Fynn, the Fangbearer",{1}{G},2.0,Legendary Creature — Human Warrior,"Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
Whenever a creature you control with deathtouch deals combat damage to a player, that player gets two poison counters. (A player with ten or more poison counters loses the game.)",G,G,uncommon,MUL,Multiverse Legends,26,1,3,,Deathtouch
"Fynn, the Fangbearer",{1}{G},2.0,Legendary Creature — Human Warrior,"Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
Whenever a creature you control with deathtouch deals combat damage to a player, that player gets two poison counters. (A player with ten or more poison counters loses the game.)",G,G,uncommon,MUL,Multiverse Legends,156,1,3,,Deathtouch
"Fynn, the Fangbearer",{1}{G},2.0,Legendary Creature — Human Warrior,"Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
Whenever a creature you control with deathtouch deals combat damage to a player, that player gets two poison counters. (A player with ten or more poison counters loses the game.)",G,G,uncommon,FCA,Final Fantasy: Through the Ages,46,1,3,,Deathtouch
"Fynn, the Fangbearer",{1}{G},2.0,Legendary Creature — Human Warrior,"Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
Whenever a creature you control with deathtouch deals combat damage to a player, that player gets two poison counters. (A player with ten or more poison counters loses the game.)",G,G,uncommon,PRM,Magic Online Promos,88354,1,3,,Deathtouch
