name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,rarity,set,set_name,collector_number,power,toughness,loyalty,keywords
Overlord of the Floodpits,{3}{U}{U},5.0,Enchantment Creature — Avatar Horror,"Impending 4—{1}{U}{U} (If you cast this spell for its impending cost, it enters with four time counters and isn't a creature until the last is removed. At the beginning of your end step, remove a time counter from it.)
Flying
Whenever this permanent enters or attacks, draw two cards, then discard a card.",U,U,mythic,DSK,Duskmourn: House of Horror,399,5,3,,Flying;Impending
Overlord of the Hauntwoods,{3}{G}{G},5.0,Enchantment Creature — Avatar Horror,"Impending 4—{1}{G}{G} (If you cast this spell for its impending cost, it enters with four time counters and isn't a creature until the last is removed. At the beginning of your end step, remove a time counter from it.)
Whenever this permanent enters or attacks, create a tapped colorless land token named Everywhere that is every basic land type.",G,G,mythic,DSK,Duskmourn: House of Horror,194,6,5,,Impending
Overlord of the Hauntwoods,{3}{G}{G},5.0,Enchantment Creature — Avatar Horror,"Impending 4—{1}{G}{G} (If you cast this spell for its impending cost, it enters with four time counters and isn't a creature until the last is removed. At the beginning of your end step, remove a time counter from it.)
Whenever this permanent enters or attacks, create a tapped colorless land token named Everywhere that is every basic land type.",G,G,mythic,PDSK,Duskmourn: House of Horror Promos,194s,6,5,,Impending
Overlord of the Hauntwoods,{3}{G}{G},5.0,Enchantment Creature — Avatar Horror,"Impending 4—{1}{G}{G} (If you cast this spell for its impending cost, it enters with four time counters and isn't a creature until the last is removed. At the beginning of your end step, remove a time counter from it.)
Whenever this permanent enters or attacks, create a tapped colorless land token named Everywhere that is every basic land type.",G,G,mythic,DSK,Duskmourn: House of Horror,383,6,5,,Impending
Overlord of the Hauntwoods,{3}{G}{G},5.0,Enchantment Creature — Avatar Horror,"Impending 4—{1}{G}{G} (If you cast this spell for its impending cost, it enters with four time counters and isn't a creature until the last is removed. At the beginning of your end step, remove a time counter from it.)
Whenever this permanent enters or attacks, create a tapped colorless land token named Everywhere that is every basic land type.",G,G,mythic,DSK,Duskmourn: House of Horror,395,6,5,,Impending
Overlord of the Hauntwoods,{3}{G}{G},5.0,Enchantment Creature — Avatar Horror,"Impending 4—{1}{G}{G} (If you cast this spell for its impending cost, it enters with four time counters and isn't a creature until the last is removed. At the beginning of your end step, remove a time counter from it.)
Whenever this permanent enters or attacks, create a tapped colorless land token named Everywhere that is every basic land type.",G,G,mythic,PDSK,Duskmourn: House of Horror Promos,194p,6,5,,Impending
Overlord of the Hauntwoods,{3}{G}{G},5.0,Enchantment Creature — Avatar Horror,"Impending 4—{1}{G}{G} (If you cast this spell for its impending cost, it enters with four time counters and isn't a creature until the last is removed. At the beginning of your end step, remove a time counter from it.)
Whenever this permanent enters or attacks, create a tapped colorless land token named Everywhere that is every basic land type.",G,G,mythic,DSK,Duskmourn: House of Horror,405,6,5,,Impending
Overlord of the Mistmoors,{5}{W}{W},7.0,Enchantment Creature — Avatar Horror,"Impending 4—{2}{W}{W} (If you cast this spell for its impending cost, it enters with four time counters and isn't a creature until the last is removed. At the beginning of your end step, remove a time counter from it.)
Whenever this permanent enters or attacks, create two 2/1 white Insect creature tokens with flying.",W,W,mythic,DSK,Duskmourn: House of Horror,387,6,6,,Impending
Overlord of the Mistmoors,{5}{W}{W},7.0,Enchantment Creature — Avatar Horror,"Impending 4—{2}{W}{W} (If you cast this spell for its impending cost, it enters with four time counters and isn't a creature until the last is removed. At the beginning of your end step, remove a time counter from it.)
Whenever this permanent enters or attacks, create two 2/1 white Insect creature tokens with flying.",W,W,mythic,PDSK,Duskmourn: House of Horror Promos,23s,6,6,,Impending
Overlord of the Mistmoors,{5}{W}{W},7.0,Enchantment Creature — Avatar Horror,"Impending 4—{2}{W}{W} (If you cast this spell for its impending cost, it enters with four time counters and isn't a creature until the last is removed. At the beginning of your end step, remove a time counter from it.)
Whenever this permanent enters or attacks, create two 2/1 white Insect creature tokens with flying.",W,W,mythic,DSK,Duskmourn: House of Horror,370,6,6,,Impending
Overlord of the Mistmoors,{5}{W}{W},7.0,Enchantment Creature — Avatar Horror,"Impending 4—{2}{W}{W} (If you cast this spell for its impending cost, it enters with four time counters and isn't a creature until the last is removed. At the beginning of your end step, remove a time counter from it.)
Whenever this permanent enters or attacks, create two 2/1 white Insect creature tokens with flying.",W,W,mythic,DSK,Duskmourn: House of Horror,397,6,6,,Impending
Overlord of the Mistmoors,{5}{W}{W},7.0,Enchantment Creature — Avatar Horror,"Impending 4—{2}{W}{W} (If you cast this spell for its impending cost, it enters with four time counters and isn't a creature until the last is removed. At the beginning of your end step, remove a time counter from it.)
Whenever this permanent enters or attacks, create two 2/1 white Insect creature tokens with flying.",W,W,mythic,DSK,Duskmourn: House of Horror,23,6,6,,Impending
Overlord of the Mistmoors,{5}{W}{W},7.0,Enchantment Creature — Avatar Horror,"Impending 4—{2}{W}{W} (If you cast this spell for its impending cost, it enters with four time counters and isn't a creature until the last is removed. At the beginning of your end step, remove a time counter from it.)
Whenever this permanent enters or attacks, create two 2/1 white Insect creature tokens with flying.",W,W,mythic,PDSK,Duskmourn: House of Horror Promos,23p,6,6,,Impending
Overzealous Muscle,{4}{B},5.0,Creature — Ogre Mercenary,"Whenever you commit a crime during your turn, this creature gains indestructible until end of turn. (Targeting opponents, anything they control, and/or cards in their graveyards is a crime. Damage and effects that say ""destroy"" don't destroy a creature with indestructible.)",B,B,common,OTJ,Outlaws of Thunder Junction,97,5,4,,
"Ovika, Enigma Goliath",{5}{U}{R},7.0,Legendary Creature — Phyrexian Nightmare,"Flying
Ward—{3}, Pay 3 life.
Whenever you cast a noncreature spell, create X 1/1 red Phyrexian Goblin creature tokens, where X is the mana value of that spell. They gain haste until end of turn.","R,U","R,U",rare,PONE,Phyrexia: All Will Be One Promos,213p,6,6,,Flying;Ward
"Ovika, Enigma Goliath",{5}{U}{R},7.0,Legendary Creature — Phyrexian Nightmare,"Flying
Ward—{3}, Pay 3 life.
Whenever you cast a noncreature spell, create X 1/1 red Phyrexian Goblin creature tokens, where X is the mana value of that spell. They gain haste until end of turn.","R,U","R,U",rare,ONE,Phyrexia: All Will Be One,322,6,6,,Flying;Ward
"Ovika, Enigma Goliath",{5}{U}{R},7.0,Legendary Creature — Phyrexian Nightmare,"Flying
Ward—{3}, Pay 3 life.
Whenever you cast a noncreature spell, create X 1/1 red Phyrexian Goblin creature tokens, where X is the mana value of that spell. They gain haste until end of turn.","R,U","R,U",rare,FDN,Foundations,663,6,6,,Flying;Ward
"Ovika, Enigma Goliath",{5}{U}{R},7.0,Legendary Creature — Phyrexian Nightmare,"Flying
Ward—{3}, Pay 3 life.
Whenever you cast a noncreature spell, create X 1/1 red Phyrexian Goblin creature tokens, where X is the mana value of that spell. They gain haste until end of turn.","R,U","R,U",rare,ONE,Phyrexia: All Will Be One,474,6,6,,Flying;Ward
"Ovika, Enigma Goliath",{5}{U}{R},7.0,Legendary Creature — Phyrexian Nightmare,"Flying
Ward—{3}, Pay 3 life.
Whenever you cast a noncreature spell, create X 1/1 red Phyrexian Goblin creature tokens, where X is the mana value of that spell. They gain haste until end of turn.","R,U","R,U",rare,ONE,Phyrexia: All Will Be One,213,6,6,,Flying;Ward
"Ovika, Enigma Goliath",{5}{U}{R},7.0,Legendary Creature — Phyrexian Nightmare,"Flying
Ward—{3}, Pay 3 life.
Whenever you cast a noncreature spell, create X 1/1 red Phyrexian Goblin creature tokens, where X is the mana value of that spell. They gain haste until end of turn.","R,U","R,U",rare,PONE,Phyrexia: All Will Be One Promos,213s,6,6,,Flying;Ward
"Oviya, Automech Artisan",{3}{G},4.0,Legendary Creature — Human Artificer,"Each creature that's attacking one of your opponents has trample.
{G}, {T}: You may put a creature or Vehicle card from your hand onto the battlefield. If you put an artifact onto the battlefield this way, put two +1/+1 counters on it.",G,G,rare,PDFT,Aetherdrift Promos,173s,1,2,,
"Oviya, Automech Artisan",{3}{G},4.0,Legendary Creature — Human Artificer,"Each creature that's attacking one of your opponents has trample.
{G}, {T}: You may put a creature or Vehicle card from your hand onto the battlefield. If you put an artifact onto the battlefield this way, put two +1/+1 counters on it.",G,G,rare,PDFT,Aetherdrift Promos,173p,1,2,,
"Oviya, Automech Artisan",{3}{G},4.0,Legendary Creature — Human Artificer,"Each creature that's attacking one of your opponents has trample.
{G}, {T}: You may put a creature or Vehicle card from your hand onto the battlefield. If you put an artifact onto the battlefield this way, put two +1/+1 counters on it.",G,G,rare,DFT,Aetherdrift,469,1,2,,
"Oviya, Automech Artisan",{3}{G},4.0,Legendary Creature — Human Artificer,"Each creature that's attacking one of your opponents has trample.
{G}, {T}: You may put a creature or Vehicle card from your hand onto the battlefield. If you put an artifact onto the battlefield this way, put two +1/+1 counters on it.",G,G,rare,DFT,Aetherdrift,359,1,2,,
"Oviya, Automech Artisan",{3}{G},4.0,Legendary Creature — Human Artificer,"Each creature that's attacking one of your opponents has trample.
{G}, {T}: You may put a creature or Vehicle card from your hand onto the battlefield. If you put an artifact onto the battlefield this way, put two +1/+1 counters on it.",G,G,rare,DFT,Aetherdrift,173,1,2,,
"Ozai, the Phoenix King",{2}{B}{B}{R}{R},6.0,Legendary Creature — Human Noble,"Trample, firebending 4, haste
If you would lose unspent mana, that mana becomes red instead.
Ozai has flying and indestructible as long as you have six or more unspent mana.","B,R","B,R",mythic,TLA,Avatar: The Last Airbender,311,7,7,,Haste;Trample;Firebending
"Ozai, the Phoenix King",{2}{B}{B}{R}{R},6.0,Legendary Creature — Human Noble,"Trample, firebending 4, haste
If you would lose unspent mana, that mana becomes red instead.
Ozai has flying and indestructible as long as you have six or more unspent mana.","B,R","B,R",mythic,TLA,Avatar: The Last Airbender,235,7,7,,Haste;Trample;Firebending
"Ozai, the Phoenix King",{2}{B}{B}{R}{R},6.0,Legendary Creature — Human Noble,"Trample, firebending 4, haste
If you would lose unspent mana, that mana becomes red instead.
Ozai has flying and indestructible as long as you have six or more unspent mana.","B,R","B,R",mythic,PTLA,Avatar: The Last Airbender Promos,235s,7,7,,Haste;Trample;Firebending
"Ozai, the Phoenix King",{2}{B}{B}{R}{R},6.0,Legendary Creature — Human Noble,"Trample, firebending 4, haste
If you would lose unspent mana, that mana becomes red instead.
Ozai has flying and indestructible as long as you have six or more unspent mana.","B,R","B,R",mythic,TLA,Avatar: The Last Airbender,335,7,7,,Haste;Trample;Firebending
